Domain,Category,SubCategory,ThreadTitle,ThreadUrl,Postid,Posturl,PublishTime,FetchTime,Author,Text, Links,reference_url,crawl_type
www.bleepingcomputer.com,Security,['Encryption Methods and Programs'],Encryption Keys,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,2636486,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/#entry2636486,1332227340000,1541654744521,bigdog1100,"
So I am toying with the concept of encrypting my stuff. So I got me some Jetico products. My question is, where would normally a Private key be stored on my computer? While public certificate is in my documents, I don't know where private key is.
",,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,keep up
www.bleepingcomputer.com,Security,['Encryption Methods and Programs'],Encryption Keys,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,2636643,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/#entry2636643,1332191280000,1541654744523,Didier Stevens,"
Since you're talking about public and private keys, I assume you're using a product that uses asymmetric crypto. Is it BCTextEncoder you use?
Edited by Didier Stevens, 20 March 2012 - 02:39 AM.
",,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,keep up
www.bleepingcomputer.com,Security,['Encryption Methods and Programs'],Encryption Keys,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,2637335,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/#entry2637335,1332205500000,1541654744526,bigdog1100,"
It is, as well as other applications.. I spoke with Jetico and they said it should be in the same directory as public key as a .p12 file.
",,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,keep up
www.bleepingcomputer.com,Security,['Encryption Methods and Programs'],Encryption Keys,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,2637746,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/#entry2637746,1332276540000,1541654744528,Didier Stevens,"
If they store it in a directory, it means they don't use the Windows certificate stores (which you can view with the mmc + certificates snap-in).
Normal usage of asymmetric crypto is that it is only used to encrypt small bits of data. Usually, when an application is designed to encrypt messages and files with asymmetric crypto, what is done is that the message is encrypted with a symmetric algorithm, the key for that algorithm is generated randomly and it is this symmetric key that is encrypted with the asymmetric algorithm and then added to the message.
So to decrypt the message, you type your password, which unlocks your private key, which is then used to decrypt the symmetric key, which is then used to decrypt the message/file.
",,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,keep up
www.bleepingcomputer.com,Security,['Encryption Methods and Programs'],Encryption Keys,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,2638376,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/#entry2638376,1332278160000,1541654744531,Didier Stevens,"
'bigdog1100', on 133224873520 March 2012 - 06:35 PM, said: as a .p12 file.FYI: a .p12 file uses the PKCS12 file format, which is designed to store private keys with certificates.https://en.wikipedia.org/wiki/PKCS12
",[u'https://en.wikipedia.org/wiki/PKCS12'],https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,keep up
www.bleepingcomputer.com,Security,['Encryption Methods and Programs'],Encryption Keys,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,2640658,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/#entry2640658,1332474600000,1541654744533,bigdog1100,"
Thank you for the information.
",,https://www.bleepingcomputer.com/forums/t/446824/encryption-keys/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Getting Google Toolbar onto Current Versions of Firefox,https://www.bleepingcomputer.com/forums/t/499983/getting-google-toolbar-onto-current-versions-of-firefox/,3094789,https://www.bleepingcomputer.com/forums/t/499983/getting-google-toolbar-onto-current-versions-of-firefox/#entry3094789,1372812660000,1541654745015,yabbadoo,"
I have had the Google Toolbar on my Firefox since version 3.
At about version 4, Google and Firefox seemed to have a squabble and Google withdrew their toolbar by making it incompatible with Firefox. Big laugh to me, I just got round their embargo and still have my Google Toolbar on Firefox current version 22.
For users like me who had the Google Toolbar before FF version 4, here is what to do :-
Start>Run>%appdata%>OK>Mozilla>Firefox>rmwshom9.default>extensions>{3112ca9c-de6d-4884-a869-9855de68056c}>install.rdf>bar along to <em:maxVersion>XX.0.*</em:maxVersion>about half way along on top line and change the ""XX"" to your version number - mine is currently set at 24.0>close. You can enter what value you like, 30.0 would be  fine.
A simpler way is to install Firefox add-on ""https://addons.mozilla.org/en-US/firefox/addon/checkcompatibility/ Disable Add-on Compatibility Checks
This add-on disables the Firefox compatibility check which tags the Google Toolbar as being incompatible and allows it to be installed and/or updated. It is said that with this add-on installed, the Google Toolbar can be downloaded and installed on Firefox. Always make sure that current updates are actioned.
There are other fiddles available if you surf the web on this subject, but I regard the two described as being the most popular.
Edited by yabbadoo, 03 July 2013 - 06:38 PM.
",[u'https://addons.mozilla.org/en-US/firefox/addon/checkcompatibility/'],https://www.bleepingcomputer.com/forums/t/499983/getting-google-toolbar-onto-current-versions-of-firefox/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Putting a Desktop Icon on the Quick Launch/Taskbar,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,3095930,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/#entry3095930,1372975080000,1541654745515,yabbadoo,"
Firstly, I know these tips I am posting may be fundamental and basic to the geek fraternity, but a significant number of ordinary not-so-knowledgeable users are members of Forums. They are the target of my hopefully useful tips.
I would suggest that the taskbar is unlocked,  just  right click the taskbar clock and uncheck the ""Lock the Taskbar""."" If you place the  cursor on the top taskbar line, you can customise the taskbar for depth and width by dragging when the vertical or horizontal arrows appear.
To get any desktop program onto the Quick Launch/Taskbar is easy, simply left click on the program icon, hold down the mouse key and drag the icon to the taskbar, release the mouse key. All done. The initial icon does not move and remains in place.
To delete an icon from the taskbar, right click, select ""Delete"" on the pop-up panel and it is gone.
For a program not on the desktop, right click the icon>Send to>desktop>Create icon. An icon then appears on the desktop and you proceed as above. Then just delete the temporary desktop icon.
When finished, lock the taskbar by rechecking the ""Lock the Taskbar"" as described above.
",,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Putting a Desktop Icon on the Quick Launch/Taskbar,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,3095950,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/#entry3095950,1372977000000,1541654745518,TsVk!,"
And just to note, if you right click the icon on the desktop you can pin to start menu as well as pin to task bar... and also from the start menu to the desktop or taskbar... It's a 3 way street. Drag and drop, or right click select shortcut destination.
",,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Putting a Desktop Icon on the Quick Launch/Taskbar,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,3095962,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/#entry3095962,1372977720000,1541654745521,yabbadoo,"
TsVk!, on 05 Jul 2013 - 04:00 AM, said: 
And just to note, if you right click the icon on the desktop you can pin to start menu as well as pin to task bar... and also from the start menu to the desktop or taskbar... It's a 3 way street. Drag and drop, or right click select shortcut destination.
Many thanks for that additional information.
I am myself aware of these manipulations, but did not wish to get too involved, so kept it short to the taskbar aspect.
Pleased you added that, it is an important point and linked with my taskbar effort,  just about ties it all up.
Grats
yabba
",,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Putting a Desktop Icon on the Quick Launch/Taskbar,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,3095978,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/#entry3095978,1372979520000,1541654745524,Zestypanda,"
Also middle mouse button clicking an app will open another instance of it. So will ctrl clicking it.
",,https://www.bleepingcomputer.com/forums/t/500107/putting-a-desktop-icon-on-the-quick-launchtaskbar/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Slowness of Computers,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,2645548,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/#entry2645548,1332886200000,1541654747191,Wafx,"
Hey,
I've recently been encountering 'issues' of computers running slow around my workplace, while I've never seen this myself others seem to say computers are terribly slow during different times of the day and / or selected days of the week.
Now what I'm trying to do is to either prove them wrong or find out for myself does it really run slower and if so why?
What I basically need is something that would let me monitor the computers behavior other than the Event Viewer and try to locate the problem if it's hardware / software / network or related to any other system.
I find it hard to grasp how a Quad Core machine on around 2.4GHz with 4-8 gigs of memory can run slowly with just Windows 7 Enterprise 64-bit, Lotus notes 8.5.2, Office 2007 and Adobe Reader X with SCCM agent & McAfee agent running in the background. Computers are connected to a domain and group policies are applied.
The OS itself runs pretty much on 'oobe' settings, while this may not be the best optimization it shouldn't affect performance with just the above mentioned software.
Is there any basic optimization I've missed out on? Is there anything I can run to actually find out what is causing these mystical slowdowns at 2pm on a Friday afternoon?
Whenever I check the performance monitor in Win7 I'm yet to see values high enough to cause issues.
B.R
Wafx
",,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Slowness of Computers,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,2645580,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/#entry2645580,1332889380000,1541654747193,Blade,"
First: a good resource -> http://www.bleepingcomputer.com/forums/topic87058.htmlSlow Computer/browser? Check Here First0x3B It May Not Be MalwareBased on the cyclical nature of the slowdowns I would say that the sluggishness is likely due to uncontrolled applications and pre-scheduled events. Pre-scheduled events can include things like scheduled antivirus scans and system or application updates. Check running applications for auto-update features and check your scheduled tasks.
",[u'http://www.bleepingcomputer.com/forums/topic87058.html'],https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Slowness of Computers,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,2659355,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/#entry2659355,1334042400000,1541654747196,kisk,"
Ask your co-workers what they consider slow. In my experience, the word ""slow"" can mean completely different things depending on who you're talking to. Booting/running slow? Browsing/downloading is slow? Burning is slow?
When I have a client say that their computer is slow I ask them questions as to what aspect they find slow.
I did a job recently where the company complained about all their computers being slow.. turns out they had a guy on the network that was seeding 50+ torrents, slowing everybody's network speed.
",,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Slowness of Computers,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,3086084,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/#entry3086084,1372022040000,1541654747198,ranjeetsah426,"
Scan the whole computer when we start the computer. Use C Cleaner to clear all unwanted things from the computer. 
",,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Slowness of Computers,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,3094066,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/#entry3094066,1372741560000,1541654747202,yabbadoo,"
kisk, on 10 Apr 2012 - 12:50 AM, said: 
Ask your co-workers what they consider slow. In my experience, the word ""slow"" can mean completely different things depending on who you're talking to. Booting/running slow? Browsing/downloading is slow? Burning is slow?
When I have a client say that their computer is slow I ask them questions as to what aspect they find slow.
I did a job recently where the company complained about all their computers being slow.. turns out they had a guy on the network that was seeding 50+ torrents, slowing everybody's network speed.
The actual cause of a computer being sluggish is way out of my court, but what is in my court are indefinite expressions like ""slow"", ""fast"", ""hot"", ""cold, ""high"", ""low"", those kind of expressive but rather useless adjectives.
Your reply is superbly put and is the cornerstone question of any  serious problem analysis and constructive action. 
What is ""slow"" ? I may have missed it, but I cannot see any qualified value of what ""slow"" means to the OP. In any case, what datum and unit of measurement is used to enable deviations to be described as ""slow"" or ""fast"" ? Such adjectives are purely relative.
A computer's processor speed describes the maximum number of calculations per second the processor can perform, and is given in megahertz (MHz) or gigahertz (GHz). Generally, the larger the number, the faster and more powerful the processor needs to be.
So are we talking of CPU deficiency due to overload  or inadequate CPU capacity to handle the load imposed ? Will not a glance at Task Manager reveal a clue as to what programs are taking up CPU capacity and putting the brake on ?
Edited by yabbadoo, 03 July 2013 - 01:32 AM.
",,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Slowness of Computers,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,3140705,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/#entry3140705,1377580200000,1541654747207,JenMorg13,"
kisk, on 10 Apr 2012 - 12:50 AM, said: 
Ask your co-workers what they consider slow. In my experience, the word ""slow"" can mean completely different things depending on who you're talking to. Booting/running slow? Browsing/downloading is slow? Burning is slow?
When I have a client say that their computer is slow I ask them questions as to what aspect they find slow.
I did a job recently where the company complained about all their computers being slow.. turns out they had a guy on the network that was seeding 50+ torrents, slowing everybody's network speed.
Good point.. that it may be someone on the network. I am trying to clean up one of my laptops that is on the slow side to no avail. I was thinking it could be my router or network....we have comcast in a moderatly populated area
",,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Slowness of Computers,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,3142621,https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/#entry3142621,1377732180000,1541654747210,LazyPotato,"
first cause :  it might be some process (or maybe a malware) running in background. download http://download.cnet.com/Process-Explorer/3000-2094_4-10223605.htmlProcess Explorer. and then,search for the process or program is using most of the RAM,or CPU,or if its disk-usage is high.
second cause : might be your motherboard is unable to handle Windows 7's 64-Bit version,or it is unable to hand 4+ GB of RAM. Install http://www.piriform.com/speccySpeccy  and post the screenshot,is the mothorboard DDR2 or DDR3
","[u'http://download.cnet.com/Process-Explorer/3000-2094_4-10223605.html', u'http://www.piriform.com/speccy']",https://www.bleepingcomputer.com/forums/t/447888/slowness-of-computers/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Setting OE6 Compact Check Count,https://www.bleepingcomputer.com/forums/t/500184/setting-oe6-compact-check-count/,3096639,https://www.bleepingcomputer.com/forums/t/500184/setting-oe6-compact-check-count/#entry3096639,1373094600000,1541654747336,yabbadoo,"
If you do not have a massive Email activity and plenty of disk space, there is no need to compact the files. Surfing the web on compacting, gives me the wobbles. Many users have had problems with compacting with lost files, folders and messages. Me ? No thanks, I play it safe and leave compacting in the minds of enthusiastic MS protagonists.
When you reach 100 OE open and closures a pop-up will come on screen saying ""To free up disk space, Outlook Express can compact messages.  This may take up to a few minutes.  OK?  Cancel""
From then on, every time you open OE  the message to compact will pop up. Excruciatingly annoying. 
But never fear, you can get  rid of this curse so that it only pops up every 100 open and closures.
To reset it manually:
1. Close Outlook Express and all message windows.
2. Click Start> Run and type without quotes ""regedit"".
3. Navigate to this key 0x3B-
HKEY_CURRENT_USER\Identities\{GUID}\Software\Microsoft\Outlook Express\5.0
where GUID is the long number used for your Identity.
4. In the right-hand pane, double-click ""Compact Check Count"", then change the value to zero. I chose the ""decimal"" value option when resetting the value in the ""compact check count"" dialog box, it is a normal digital value.
5. Close Registry Editor.
All done.
Having set the Compact Check Count to zero,  the pop-up panel will not occur again until it reaches 100, then you simply repeat the procedure and reset it to zero.
",,https://www.bleepingcomputer.com/forums/t/500184/setting-oe6-compact-check-count/,keep up
www.bleepingcomputer.com,Security,['Am I infected? What do I do?'],Get CyberGhost now advertisement,https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/,4473795,https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/#entry4473795,1522366020000,1541654748079,randomasiandude,"
I started using utorrent quite a few years back, but today there was a pop up ad asking me to get CyberGhost and not allowing me to click anything on my utorrent program, I need help.
Edited by Orange Blossom, 30 March 2018 - 05:21 PM.
Moved to AII. ~ OB
",,https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/,keep up
www.bleepingcomputer.com,Security,['Am I infected? What do I do?'],Get CyberGhost now advertisement,https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/,4474034,https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/#entry4474034,1522447320000,1541654748085,Broni,"
Welcome aboard   Download Security Check from here or here and save it to your Desktop. Double-click SecurityCheck.exe Follow the onscreen instructions inside of the black box. A Notepad document should open automatically called checkup.txt0x3B please post the contents of that document.NOTE 1. If one of your security applications (e.g., third-party firewall) requests permission to allow DIG.EXE access the Internet, allow it to do so.NOTE 2. SecurityCheck may produce some false warning(s), so leave the results reading to me.NOTE 3. If you receive UNSUPPORTED OPERATING SYSTEM! ABORTED! message restart computer and Security Check should run Please download Farbar Service Scanner (FSS) and run it on the computer with the issue.Make sure the following options are checked:
Internet ServicesWindows FirewallSystem RestoreSecurity Center/Action CenterWindows UpdateWindows DefenderOther ServicesPress ""Scan"".It will create a log (FSS.txt) in the same directory the tool is run.Please copy and paste the log to your reply. Please download MiniToolBox and run it.Checkmark following boxes:Report IE Proxy SettingsReport FF Proxy SettingsList content of HostsList IP configurationList Winsock EntriesList last 10 Event Viewer logList Installed ProgramsList Devices (do NOT change any settings here)List Users, Partitions and Memory sizeList Restore PointsClick Go and post the result. Please download Malwarebytes to your desktop.Double-click mb3-setup-1878.1878-3.5.1.2522.exe and follow the prompts to install the program.Then click Finish.Once the program has fully updated, select Scan Now on the Dashboard. Or select the Threat Scan from the Scan menu.If another update of the definitions is available, it will be implemented before the rest of the scanning procedure.When the scan is complete, make sure that all Threats are selected, and click Remove Selected.Restart your computer when prompted to do so.The Scan log is available throughout History ->Application logs. Please post it contents in your next reply.Download Malwarebytes Anti-Rootkit (MBAR) to your desktop.Warning! Malwarebytes Anti-Rootkit needs to be run from an account with administrator rights.Double click on downloaded file. OK self extracting prompt.MBAR will start. Click ""Next"" to continue.Click in the following screen ""Update"" to obtain the latest malware definitions.Once the update is complete select ""Next"" and click ""Scan"".When the scan is finished and no malware has been found select ""Exit"".If malware was detected, make sure to check all the items and click ""Cleanup"". Reboot your computer.Open the MBAR folder located on your Desktop and paste the content of the following files in your next reply:
""mbar-log-{date} (xx-xx-xx).txt""""system-log.txt""NOTE. If you see This version requires you to completely exit the Anti Malware application message right click on the Malwarebytes Anti-Malware icon in the system tray and click on Exit. Please download Rkill (courtesy of BleepingComputer.com) to your desktop.There are 2 different versions. If one of them won't run then download and try to run the other one.You only need to get one of these to run, not all of them. You may get warnings from your antivirus about this tool, ignore them or shutdown your antivirus.rKill.exe: http://www.bleepingcomputer.com/download/rkill/dl/10/iExplore.exe (renamed rKill.exe): http://www.bleepingcomputer.com/download/rkill/dl/11/Double-click on the Rkill desktop icon to run the tool.If using Windows Vista, 7 or 8 right-click on it and choose Run As Administrator.A black DOS box will briefly flash and then disappear. This is normal and indicates the tool ran successfully.If not, delete the file, then download and use the one provided in Link 2.Do not reboot until instructed.If the tool does not run from any of the links provided, please let me know.If normal mode still doesn't work, run the tool from safe mode.When the scan is done Notepad will open with rKill log.Post it in your next reply.NOTE. rKill.txt log will also be present on your desktop.NOTE Do NOT wrap your logs in ""quote"" or ""code"" brackets.Do NOT use spoilers.Do NOT edit your reply to post additional logs. Create new reply. I'll not get any email notifications about edits so I won't know you posted something new.
","[u'https://ssl-proxy-updated.herokuapp.com/5960affa69ce56a60e711ff49356a5a6bbe871c0/687474703a2f2f69312e6966726d2e636f6d2f3232382f3130392f75706c6f61642f7032323030323735382e676966/', u'https://ssl-proxy-updated.herokuapp.com/66ad33b260a275a6a04b6b8b9224e04c971a9418/687474703a2f2f69312e6966726d2e636f6d2f3232382f3130392f75706c6f61642f7032323030323937302e676966/', u'http://www.bleepingcomputer.com/download/securitycheck/', u'http://www.majorgeeks.com/files/details/securitycheck.html#screenshots', u'https://ssl-proxy-updated.herokuapp.com/66ad33b260a275a6a04b6b8b9224e04c971a9418/687474703a2f2f69312e6966726d2e636f6d2f3232382f3130392f75706c6f61642f7032323030323937302e676966/', u'http://www.bleepingcomputer.com/download/farbar-service-scanner/dl/62/', u'https://ssl-proxy-updated.herokuapp.com/66ad33b260a275a6a04b6b8b9224e04c971a9418/687474703a2f2f69312e6966726d2e636f6d2f3232382f3130392f75706c6f61642f7032323030323937302e676966/', u'http://www.bleepingcomputer.com/download/minitoolbox/dl/65/', u'https://ssl-proxy-updated.herokuapp.com/66ad33b260a275a6a04b6b8b9224e04c971a9418/687474703a2f2f69312e6966726d2e636f6d2f3232382f3130392f75706c6f61642f7032323030323937302e676966/', u'https://www.bleepingcomputer.com/download/malwarebytes-anti-malware/', u'https://ssl-proxy-updated.herokuapp.com/66ad33b260a275a6a04b6b8b9224e04c971a9418/687474703a2f2f69312e6966726d2e636f6d2f3232382f3130392f75706c6f61642f7032323030323937302e676966/', u'https://www.imgdumper.nl/uploads6/51a5f31352f71/51a5f31352b88-icon_MBAR.png', u'http://downloads.malwarebytes.org/file/mbar', u'https://ssl-proxy-updated.herokuapp.com/66ad33b260a275a6a04b6b8b9224e04c971a9418/687474703a2f2f69312e6966726d2e636f6d2f3232382f3130392f75706c6f61642f7032323030323937302e676966/', u'http://www.bleepingcomputer.com/download/rkill/dl/10/', u'http://www.bleepingcomputer.com/download/rkill/dl/11/']",https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/,keep up
www.bleepingcomputer.com,Security,['Am I infected? What do I do?'],Get CyberGhost now advertisement,https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/,4484103,https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/#entry4484103,1523929800000,1541654748088,KnightDavid,"
Don't bother with all that, this is not an infection, it's just a bad ad that doesn't close properly.  Follow these instructions from Lifehacker to kill ads in utorrent and you'll be fine.
https://lifehacker.com/disable-ads-in-utorrent-via-settings-826283231
Alternately, double-clicking on the title bar of the utorrent app (normally just maximizes/windowizes (is that a word?)) is enough to get the cyberghost ad to give up control, though it's clumsy.
Edited by KnightDavid, 17 April 2018 - 07:21 PM.
",[u'https://lifehacker.com/disable-ads-in-utorrent-via-settings-826283231'],https://www.bleepingcomputer.com/forums/t/674459/get-cyberghost-now-advertisement/,keep up
www.bleepingcomputer.com,Security,['Am I infected? What do I do?'],svchost.exe *32 high CPU usage (Access Denied to Services),https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/,4480984,https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/#entry4480984,1523475480000,1541654750457,mde00435,"
Hello,
I've noticed my laptop is running quite hard. Checking the Task manager svchost.exe *32 is using approx 50% of my CPU. I have had to set the affinity to only use 1 CPU and reduce the priority of this process to ""Low"" to reduce the load.
I have run several malware, Antivirus and Rootkill programs and they cannot find the problem.
I'v downloaded process explorer to try and see into the service however upon hovering over the service in question, the label says [Access Denied].
Opening up the service shows me the process tab however for some reason on this process window there is no ""Services"" tab visible whereas on other process I can see it and view all the processes under it.
Can someone please help. There's something not right here but it seems to be quite heavily embedded. Thanks!
Edited by hamluis, 12 April 2018 - 02:26 AM.
Moved from Win 7 to Am I Infected - Hamluis.
",,https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/,keep up
www.bleepingcomputer.com,Security,['Am I infected? What do I do?'],svchost.exe *32 high CPU usage (Access Denied to Services),https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/,4481060,https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/#entry4481060,1523486580000,1541654750461,buddy215,"
Welcome to BC....
Please follow the instructions in the http://www.bleepingcomputer.com/forums/t/34773/preparation-guide-for-use-before-using-malware-removal-tools-and-requesting-help/Malware Removal and Log Section Preparation Guide starting at Step 6.
If you cannot complete a step, then skip it and continue with the next.
In Step 6 there are instructions for downloading and running FRST which will create two logs.
When you have done that, post your logs in the http://www.bleepingcomputer.com/forums/f/22/virus-trojan-spyware-and-malware-removal-logs/Virus, Trojan, Spyware, and Malware Removal Logs forum, NOT here, for assistance by the Malware Response Team.Start a new topic, give it a relevant title and post your log(s) along with a brief description of your problem, a summary of any anti-malware tools you have used and a summary of any steps that you have performed on your own. If you cannot produce any of the required logs...start the new topic anyway. Explain that you followed the Prep. Guide, were unable to create the logs, and describe what happened when you tried to create them. A member of the Malware Removal Team will walk you through, step by step, on how to clean your computer.
After doing this, please reply back in this thread with a link to the new topic so we can close this one.
DO NOT bump your new topic. Wait for a response from one of the Team Members. 
","[u'http://www.bleepingcomputer.com/forums/t/34773/preparation-guide-for-use-before-using-malware-removal-tools-and-requesting-help/', u'http://www.bleepingcomputer.com/forums/f/22/virus-trojan-spyware-and-malware-removal-logs/']",https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/,keep up
www.bleepingcomputer.com,Security,['Am I infected? What do I do?'],svchost.exe *32 high CPU usage (Access Denied to Services),https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/,4481128,https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/#entry4481128,1523502660000,1541654750466,joseibarra,"
You should not have to make any of those adjustments - hopefully you have not afflicted your system in some way by doing that.
It is normal to see several to many svchost processes running but most of the time their CPU usage should be zero zero with an occasional blip.
With Windows you don't need Process Explorer to figure out what Services are running under each svchost Process and which Service is afflicted - that is now mostly built in to Task Manager, Resource Monitor but no screenshots can be posted here by mere mortals.
A frequent problem is the Service associated with Windows Update (wuauserv) so a quick check would be to go to:
Control Panel
Windows Update
Change settings
set it to Never check for updates
Clcik OK to save the adjustment
Restart your system and see how things look.
Unfortunately screen shots are not allowed here - at least by mere mortals.
Knowing that under each svchost Process are important Windows Services you can zero in on the Service that is afflicted using Task Manager.
With the PID (Process ID) column enabled in Task Manager note the PID associated with the svchost Process that is running amok (let's say the PID is 1154).
In Task Manger click the Performance tab, the in the bottom click Resource Monitor.
You may need to minimize Task Manager to get it out of the way leavening Resource Monitor open.
Drag the edges of Resource Monitor to make it wide enough to see things.
In Resource Monitor click Services once or twice to expand all the running Services which should be sorted by PID (or click the PID column header to sort by PID).
Scroll though the list of Services until you find the PID that matches the afflicted svchost Process which would be 1154 in our example.
There may be one or most Services running with that PID.
In Resource Monitor look at the CPU column for the Services running under that PID.
If you don't see the CPU column drag the edge of of the Window to make it wider so you can see the CPU column.
You will be able to see the amount of CPU each Service running under that PID is using.
Most of the time the CPU for those Services should be zero so if you have a Service that is constantly consuming much CPU what Service would that be?
Edited by joseibarra, 12 April 2018 - 09:03 AM.
",,https://www.bleepingcomputer.com/forums/t/675360/svchostexe-32-high-cpu-usage-access-denied-to-services/,keep up
